open_text,kampagne_specifikt,billige_billetter,afslappende_behageligt_nem_transport,tag_toget,ved_ikke,andet,plads_til_alle,klima_baeredygtighed_gron_omstilling,alternativ_transport
At man kan få rabat,0,1,0,0,0,0,0,0,0
"At DSB ønsker at få flere ældre til at tænke over, på hvilken måde de kan komme fra Sjælland til Fyn og/eller Jylland",1,1,0,0,0,0,0,0,0
DSB har billetter til enhver og pris,0,1,0,0,0,0,0,0,0
Ønsker at tiltrække flere kunder,0,0,0,1,0,0,0,0,0
"Ikke særligt gennemskueligt. Adgang til køb af billetter er generelt næsten ikke eksisterende såfremt man ikke ønsker at tilbringe lang tid ved PCen og forsøge at gennemskue diverse strukturer i systemet.
Generelt ubrugeligt!!!",1,0,0,0,0,0,0,0,0
At man som pensionist kan vælge mellem tre tilbud på tog,1,0,0,0,0,0,0,0,0
"Muligheder for ældre, men det står med småt!",1,0,0,0,0,0,0,0,0
stabilitet - tog til tiden - troværdighed,0,0,1,0,0,0,0,0,0
At pensionister kan rejse billiger,1,0,0,0,0,0,0,0,0
Forskellige muligheder,0,1,0,0,0,0,0,0,0
"hurtigt og effektivt, moderne",0,0,1,0,0,0,0,0,0
At det er nemt og billigt at rejse med DSB,0,0,1,0,0,0,0,0,0
At DSB er et godt alternativ for pensionister,1,0,0,0,0,0,0,0,0
At DSB er fleksible,0,0,1,0,0,0,0,0,0
At ældre kan rejse billige end yngre.,1,0,0,0,0,0,0,0,0
At kollektiv transport er et godt og fleksibelt tilbud til seniorer,1,0,0,0,0,0,0,0,0
Som ældre er der ingen grund til ikke at tage toget når man vil krydse storebælt,1,0,0,0,0,0,0,0,0
Der er flere muligheder du kan vælge når du fylder 65 år,1,0,0,0,0,0,0,0,0
De ønsker vel - helt logisk - flere kunder.,0,0,0,1,0,0,0,0,0
at man gør lidt for de ældre.,1,0,0,0,0,0,0,0,0
rabatter,0,1,0,0,0,0,0,0,0
Fordele for kunderne,0,1,0,0,0,0,0,0,0
at man vil snyde de ældre,1,0,0,0,0,0,0,0,0
At +65 gruppen nu har forskellige billet muligheder.,1,0,0,0,0,0,0,0,0
"Fortælle noget, som alle har vidst i årevis",0,1,0,0,0,0,0,0,0
Ved ikke,0,0,0,0,1,0,0,0,0
En forenkling af billet mulighederne,0,1,0,0,0,0,0,0,0
Tænk dig om inden du køber billetten,0,1,0,0,0,0,0,0,0
"at det skulle være let at bestille billet for pensionister. Men den fortæller ikke, at pensionister ikke længere kan rejse for halv pris",1,0,0,0,0,0,0,0,0
flere muligheder for at købe billet,0,1,0,0,0,0,0,0,0
Oplyse om deres tilbud,0,1,0,0,0,0,0,0,0
At der er 3 måder at købe billetter på.,0,1,0,0,0,0,0,0,0
Få folk til at rejse med tog,0,0,0,1,0,0,0,0,0
De vil gerne have kunder uden for myldretiden,0,0,0,1,0,0,0,0,0
tilbud til ældre,1,0,0,0,0,0,0,0,0
specielle tilbud til folk på 65 år eller ældre,1,0,0,0,0,0,0,0,0
Billigere måde at komme rundt med tog,0,1,0,0,0,0,0,0,0
At de gerne vil have flere ældre med toget,1,0,0,1,0,0,0,0,0
Flere passagerer,0,0,0,1,0,0,0,0,0
At der er flere rabatmuligheder for 65+ hos DSB,1,0,0,0,0,0,0,0,0
at det er billigt at rejse med tog,0,1,0,0,0,0,0,0,0
Rabatmugligheder til personer over 65 pr,1,0,0,0,0,0,0,0,0
"At det er billigere at rejse med tog, hvis man er over 65",1,0,0,0,0,0,0,0,0
Forskellige billetmuligheder,0,1,0,0,0,0,0,0,0
at der er flere måder at komme billigt rundt i DANMARK,0,1,0,0,0,0,0,0,0
kør mere med toget hvis du er over 65,1,0,0,0,0,0,0,0,0
At du har valget mellem tre billettyper og at DSB dermed udviser fleksibilitet.,0,1,0,0,0,0,0,0,0
det er for dyrt at rejse med DSB det er nemmer med bil,1,0,0,0,0,0,0,0,0
At 65-årige og ældre kan tage toget.,1,0,0,0,0,0,0,0,0
Alle kan få rabat,0,1,0,0,0,0,0,0,0
at der skulle være nogle fordele efter man er fyldt 65 år,1,0,0,0,0,0,0,0,0
Gode priser til pensionister,1,0,0,0,0,0,0,0,0
"der er mange der burde aflevere deres kørekort når de fylder 65 år,for de er ikke, de fandes karle, de selv tror de er, men klart den største fare i trafikken,deres reaktions evne er virkelig meget ringe, så tag den kollektive trafik venner i kan tids nok nå at komme hen på kirkegården eller hvad der er være et plejehjem,
det var min smøre tak.",0,0,0,0,0,1,0,0,0
"Nemt og billigt at rejse over Storebælt, hvis man er fyldt 65 år",1,0,0,0,0,0,0,0,0
At man har flere muligheder for at vælge bille når man er over 65,1,0,0,0,0,0,0,0,0
Der er flere miligheder for billet,0,1,0,0,0,0,0,0,0
At der er billige alternativer til almindelige billetter,0,1,0,0,0,0,0,0,0
Der er altid flere alternativer,0,1,0,0,0,0,0,0,0
"Kun hvis man er over 65 år og rejser på tværs af landet kan man opnå rabat. Har lige været i Hong Kong og der havde de et seniorrejsekort , der gav store rabatter ( 50% )  på tog, færge og bus i bymidten",1,0,0,0,0,0,0,0,0
3 slags billetter,0,1,0,0,0,0,0,0,0
At der er tre måder at få en billig billet på,0,1,0,0,0,0,0,0,0
Billigere at rejse når du er fyldt 65,1,0,0,0,0,0,0,0,0
"Hvad skal jeg over Storebælt, der er jo ikke afgift frie vare der, bedre vi solgte den ø til svenskerne og købte den tilbage uden besætning",0,0,0,0,0,1,0,0,0
om forskellige priser,0,1,0,0,0,0,0,0,0
noget om rabatmuligheder,0,1,0,0,0,0,0,0,0
de vil kører med de gamle,1,0,0,0,0,0,0,0,0
At prisen afhænger af kundens flexibilitet,0,1,0,0,0,0,0,0,0
"At hvis man er over 65, så kan man få billigere rejse med DSB",1,0,0,0,0,0,0,0,0
Vil forsøge at få + 65 til at bruge toget noget mere,1,0,0,0,0,0,0,0,0
pensionistrabat,1,0,0,0,0,0,0,0,0
Pensionister kan købe billet billigere.,1,0,0,0,0,0,0,0,0
At der er tre slag billetter til folk der er fyldt 65 år hvis de rejser over Storebælt,1,0,0,0,0,0,0,0,0
ønsket om at få ældre til at køre mere med tog,1,0,0,1,0,0,0,0,0
Fordele for +65,1,0,0,0,0,0,0,0,0
Billige billettet,0,1,0,0,0,0,0,0,0
Give et godt tilbud til den ældre del af befolkningen.,1,0,0,0,0,0,0,0,0
moske billiger biletter på bestemte afgange,0,1,0,0,0,0,0,0,0
orientere om transportmulighed for billige penge,0,1,0,0,0,0,0,0,0
Kør med DSB,0,0,1,0,0,0,0,0,0
"Give mig oplysning om hvordan jeg som pensionist kan anvende DSB, hvilke muligheder de tilbyder i gyldigt rejsehjemmel og dermed også hvad det koster.",0,1,0,0,0,0,0,0,0
"DSB gør et forsøg på at imødegå den almindelige -og rigtige- antagelse, at det er for dyrt at køre med DSB",0,0,0,0,0,1,0,0,0
Brug os,0,0,0,1,0,0,0,0,0
toget først altid,0,0,0,1,0,0,0,0,0
at man har gode muligheder for at vænge den type transport som passer en selv.,0,1,0,0,0,0,0,0,0
At der er flere muligheder for at købe rejsehjemmel for personer over 65 år.,1,0,0,0,0,0,0,0,0
"At der er flere valgmuligheder for pensionister, når de skal krydse Storebælt - alt afhængig af rejsetidspunkt.",1,0,0,0,0,0,0,0,0
Kom afslappet frem til bestemmelsesstedet med toget.,0,0,1,0,0,0,0,0,0
Fordele ved at være 65+,1,0,0,0,0,0,0,0,0
Forsøger at rette op på dårligt image.,0,0,1,0,0,0,0,0,0
Hvilke muligheder man har som pensionist,1,0,0,0,0,0,0,0,0
At det er billigt at rejse med DSB hvis man er over 65,1,0,0,0,0,0,0,0,0
pensionister skal skal betale ekstra,1,0,0,0,0,0,0,0,0
Plads til alle også pensionister eller nemt og smart,1,0,1,0,0,0,0,0,0
Pensionister kommer billigere med toget,1,0,0,0,0,0,0,0,0
At det er muligt fir pensionister st vælge forskellige typer billetter også på tidspunkter hvor pensinistkortet ikke kan bruges,1,0,0,0,0,0,0,0,0
Noget med at der er atraktive tilbud til folk med forskellige behov underforstået selv mennesker over 65 er forskellige9,1,0,0,0,0,0,0,0,0
Rejs oftere og billigt,0,0,0,1,0,0,0,0,0
Fordelen ved at benytte sig af de muligheder der er når man er over 65 år. De søger at få fat/fastholde det ældre kundesegment.,1,0,0,0,0,0,0,0,0
At der er flere billetpriser for samme rejse for dem over 65 år,1,0,0,0,0,0,0,0,0
Vi  er fleksible,0,0,1,0,0,0,0,0,0
valgmuligheder,0,1,0,0,0,0,0,0,0
"At det er billigere at ta toget som pensionist i forhold til bil, hvis man ikke har brobiss",1,0,0,0,0,0,0,0,0
"Gøre opmærksom på, at der er flere muligheder for at komme på tværs af landsdelene",0,1,0,0,0,0,0,0,0
Billigere pris for pensionister,1,0,0,0,0,0,0,0,0
hvordan man kan rejse som pensionist,1,0,0,0,0,0,0,0,0
Der er flere slags biletter,0,1,0,0,0,0,0,0,0
Som pensionist brug dog Dsb,1,0,0,0,0,0,0,0,0
at DSB har tilbud til pensionister,1,0,0,0,0,0,0,0,0
At der er forskellige billettyper. Samt forskel på dem,0,1,0,0,0,0,0,0,0
hvordan man billigst kommer over- hvilket ikke er relevant for mig,0,0,0,0,0,1,0,0,0
"At pensionister kan spare ved at vælge orange og akrobatik på Rejsekortets hjemmeside. Men vi rejser ikek for at køre med futtog, men for at nå ferm til en ebstemt tid og emd et bestemt formål. DSB taber passagerer og dermed penge på forringelsen.",1,0,0,0,0,0,0,0,0
Mange gode muligheder for alle over 65 år.,1,0,0,0,0,0,0,0,0
du har flere valgmuligheder,0,1,0,0,0,0,0,0,0
"At man nu har flere muligheder som pensionist.
At det ikke er så svært, selvom mulighederne er blevet flere og rabatterne dårligere.",0,1,0,0,0,0,0,0,0
At få ældre mennesker til at tage toget noget mere mellem Sjælland og Fyn/Jylland.,0,0,0,1,0,0,0,0,0
Billetter til personer over 65 år,1,0,0,0,0,0,0,0,0
Billigt for folk over 65,1,0,0,0,0,0,0,0,0
Gøre sig tiltrækkende for pensionister,1,0,0,0,0,0,0,0,0
"Rejsen er konstant, uanset billetten",0,1,0,0,0,0,0,0,0
At der er 3 forskellige måder at rejse på ang. billet.,0,1,0,0,0,0,0,0,0
Få flere rejsende,0,0,0,1,0,0,0,0,0
At de har tilbud til folk over 65 år,1,0,0,0,0,0,0,0,0
at der er tre priser alt efter hvordan og hvornår og hvor fleksibels man vælger sin rejse,0,1,0,0,0,0,0,0,0
fortælle at ældre mennesker kan rejse billigere,1,0,0,0,0,0,0,0,0
At man får rabat når man er fyldt 65,1,0,0,0,0,0,0,0,0
Nemt og billigt,0,0,1,0,0,0,0,0,0
DSB har forskellige tilbud til forskellige personer,0,1,0,0,0,0,0,0,0
At du som pensionist har forskellige muligheder for at køre over Storebælt rent prismæssigt,1,0,0,0,0,0,0,0,0
at dsb vil forvirre de ældre endnu mere med 3 forskellige billet typer,1,0,0,0,0,0,0,0,0
Særligt tilbud til personer over 65,1,0,0,0,0,0,0,0,0
At det er billoigt at komme over storebælt hvis man er over 65,1,0,0,0,0,0,0,0,0
??,0,0,0,0,1,0,0,0,0
tag toget,0,0,0,1,0,0,0,0,0
Pensionist rabat,1,0,0,0,0,0,0,0,0
"få pensionister til at foretage et valg, og samtidig vise mulighederne forbilletkøb",1,0,0,0,0,0,0,0,0
At man som senior har fordele ved at tage toget,1,0,0,0,0,0,0,0,0
"Er bedøvende ligeglad - har ikke behov for at skulle over Storebælt. Desuden findes broen jo, så jeg starter hellere bilen.",0,0,0,0,0,1,0,0,0
Pensionister har også mulighed for at vælge forkellige slags billetter afhængige af sine behov og ønsker.,1,0,0,0,0,0,0,0,0
Der er valgmuligheder,0,1,0,0,0,0,0,0,0
De vil sælge billetter til pensionister,1,0,0,0,0,0,0,0,0
at de er kundemindede,0,1,0,0,0,0,0,0,0
Fortælle kunder over 65 hvilke muligheder de har med DSB,1,0,0,0,0,0,0,0,0
At man prøver at imødekomme passagerernes behov.,0,1,0,0,0,0,0,0,0
At DSB har gode tilbud til ældre iver 65,1,0,0,0,0,0,0,0,0
"At der ikke kun findes én slags pensionistbillet, men at der er flere løsninger, der differentierer sig.",1,0,0,0,0,0,0,0,0
"At der er tre former for billetter til dsb
Men det nytter jo ikke hvis man ikke står forrest i køen til orange.
Mange over 65 kan ikke hitte rede i rejsekortet, det kan dsb ikke selv, så den enkle dsb 65 der bliver meget dyrere bliver eneste alternativ. Det er en ommer DSB",1,0,0,0,0,0,0,0,0
"Er du pensionist skal du bare se her! Vi har nogle fine muligheder for jer der er fleksible på rejsetider. Vi gør det nemt, enkelt og billigt.",1,0,1,0,0,0,0,0,0
Billettyper til folk over 65,1,0,0,0,0,0,0,0,0
"DSB vil have kunder i ""butikken""",0,0,0,1,0,0,0,0,0
At de måske har tid og lyst til at transportere dig,0,0,0,0,0,1,0,0,0
billig transport til ældre,1,0,0,0,0,0,0,0,0
at dsb har tre typer af billetter for folk over 65 år.,1,0,0,0,0,0,0,0,0
At der er penge at spare for folk over 65,1,0,0,0,0,0,0,0,0
Tilbud til dem over 65,1,0,0,0,0,0,0,0,0
At det er billigt at rejse med DSB hvis man har god tid.,1,0,0,0,0,0,0,0,0
"Om mulighederne for pensionister, når de skal rejse med dsb",1,0,0,0,0,0,0,0,0
At jeg har flere muligheder.,0,1,0,0,0,0,0,0,0
At man kan få billetter med aldersrabat,1,0,0,0,0,0,0,0,0
fat i folk der er over 65,0,0,0,1,0,0,0,0,0
de gamle skal køre mere med dsb,1,0,0,0,0,0,0,0,0
at erhvervsaktive bliver røvet,1,0,0,0,0,0,0,0,0
at det er billige når man fylder 65,1,0,0,0,0,0,0,0,0
At ældre/pensionister forfordeles !,1,0,0,0,0,0,0,0,0
flere kunder,0,0,0,1,0,0,0,0,0
"Mulighederne for at krydse Storebælt, når man er 65 år",1,0,0,0,0,0,0,0,0
"At man kan spare penge, hvis man er over 65 år",1,0,0,0,0,0,0,0,0
Hvordan billetsystemet virker for pensionister efter den nye takstsammenlægning,1,0,0,0,0,0,0,0,0
Fleksibilitet,0,1,0,0,0,0,0,0,0
"At der er valgmuligheder, når man er fyldt 65 år",1,0,0,0,0,0,0,0,0
flexibilitet,0,1,0,0,0,0,0,0,0
At de mangler at få fat i deres kunder ovre 65 og nu vil de gøre opmærksom på mulighederne,1,0,0,1,0,0,0,0,0
At der altid er et valg,0,1,0,0,0,0,0,0,0
At de har dyre billetter til de fattigste,1,0,0,0,0,0,0,0,0
At det er billiger at bruge når du er pensionist,1,0,0,0,0,0,0,0,0
at man kan rejse billig,0,1,0,0,0,0,0,0,0
"At de er SÅ gode, med realiteten er en anden",1,0,0,0,0,0,0,0,0
få dem over 65 til at rejse med tog,1,0,0,1,0,0,0,0,0
"Tag toget, især når du er over 65 år. Det betaler dig!",1,0,0,0,0,0,0,0,0
Er du pensionist vil vi gerne have dig med,1,0,0,0,0,0,0,0,0
At man hvis man er 65 med fordel kan finde nogle særbiletter,1,0,0,0,0,0,0,0,0
Reklame,0,0,0,1,0,0,0,0,0
at vi skal planlægge og gøre brug af dsb,0,0,0,1,0,0,0,0,0
Pensionister tiltrækkes,1,0,0,0,0,0,0,0,0
Flere forskellige Rabatmuligheder for pensionisterne,1,0,0,0,0,0,0,0,0
Aner det ikke,0,0,0,0,1,0,0,0,0
Tilbud til pensionister,1,0,0,0,0,0,0,0,0
At man skal bruge toget,0,0,0,1,0,0,0,0,0
"man ømsker at fortælle pensionisterne, hvor nemt og billigt det er at tage toget",1,0,1,0,0,0,0,0,0
"De prøver at sælge 65 billetter. Men så må man ikke rejse i myldretiderne, hvor man har brug for det.",1,0,0,0,0,0,0,0,0
At DSB har gode tilbud til ældre,1,0,0,0,0,0,0,0,0
Senior rabat,1,0,0,0,0,0,0,0,0
at det er meget billigt at rejse med tog,0,1,0,0,0,0,0,0,0
At man kan rejse billigt hvis man er over 65,1,0,0,0,0,0,0,0,0
"det kan være billigt med DSB
Men reelt er det stadig dyrere end langdistance med busserne",1,0,0,0,0,0,0,0,0
"At DSB kan dække ethvert behov hos personer, der er fyldt 65 år og gerne vil bruge pensionisttiden aktivt til at rejse for at opleve verden og besøge familie og venner.",1,0,0,0,0,0,0,0,0
At de har tre forskellige billetter,0,1,0,0,0,0,0,0,0
At kapre kunder.,0,0,0,1,0,0,0,0,0
At det er billigt at rejse når man er ældre,1,0,0,0,0,0,0,0,0
At der er tre relevante muligheder,0,1,0,0,0,0,0,0,0
noget for dem over 65,1,0,0,0,0,0,0,0,0
At gamle mennesker kan rejse billigere over Storebælt,1,0,0,0,0,0,0,0,0
At der er flere muligheder for pensionister,1,0,0,0,0,0,0,0,0
Orientering,0,1,0,0,0,0,0,0,0
Gode tilbud,0,1,0,0,0,0,0,0,0
at få feler pensionister til at køre i tog,1,0,0,1,0,0,0,0,0
få flere kunder,0,0,0,1,0,0,0,0,0
Gode tilbud til dem på 65+,1,0,0,0,0,0,0,0,0
at det er billigere at rejse hvis man er +65,1,0,0,0,0,0,0,0,0
ikke interesseret,0,0,0,0,0,1,0,0,0
De vil gerne være imødekommende og fleksible ??,0,0,1,0,0,0,0,0,0
Forskellige priser når man er 65 år.,1,0,0,0,0,0,0,0,0
At tog er en god rejsemulighed for ældre,1,0,0,0,0,0,0,0,0
Alternetiv muligheder,0,1,0,0,0,0,0,0,0
At man kan få rabat på sine ture over storebælt,0,1,0,0,0,0,0,0,0
Muligheder for at vælge hos DSB.,0,1,0,0,0,0,0,0,0
Forskellige muligheder når man er blevet pensionist,1,0,0,0,0,0,0,0,0
at man også er der for pensionister,1,0,0,0,0,0,0,0,0
"Selvfølgelig at nogle flere skal sætte sig op i et tog, går jeg ud fra.",0,0,0,1,0,0,0,0,0
"de vil bilde mig ind at jeg kan rejse billiger med dem ,men sandheden er en ganske anden .De er tit overfyldte så man end ikke kan få en siddeplads",1,0,0,0,0,0,0,0,0
"Sidst jeg rejste med tog, måtte jeg have hjælp, til at købe biletter, enormt kompliceret",1,0,0,0,0,0,0,0,0
"De vil fortælle om mulighederne for togrejse over storebælt for folk, der er fyldt 65",1,0,0,0,0,0,0,0,0
Er du fyldt 65 kan du vælge mellem 3 slags billetter over Storebælt,1,0,0,0,0,0,0,0,0
At man gerne vil have flere ældre til at rejse med deres tog,0,0,0,1,0,0,0,0,0
at der er 3 muligheder,0,1,0,0,0,0,0,0,0
.?,0,0,0,0,1,0,0,0,0
"at der er togrejser, der passer enhver kunde",0,1,0,0,0,0,0,0,0
God til pensionister,1,0,0,0,0,0,0,0,0
FÅ FLERE REJSENDE,0,0,0,1,0,0,0,0,0
At vi skal rejse med toget..,0,0,0,1,0,0,0,0,0
At det er billigt og fleksibelt for ældre at rejse.,1,0,0,0,0,0,0,0,0
at der er mulighed får en billig rejse hvis man planlægger.,0,1,0,0,0,0,0,0,0
Kør billigere gammel,1,0,0,0,0,0,0,0,0
flere kunder,0,0,0,1,0,0,0,0,0
At der er mulighed for billigere billetter.,0,1,0,0,0,0,0,0,0
At pensionister får god rabat,1,0,0,0,0,0,0,0,0
At de gør noget særligt for folk over 65.,1,0,0,0,0,0,0,0,0
"Få flere til at tage toget, hvad ellers?",0,0,0,1,0,0,0,0,0
Alsidig prispolitik,0,1,0,0,0,0,0,0,0
nye billettyper,0,1,0,0,0,0,0,0,0
Gode tilbud til de +65 årige,1,0,0,0,0,0,0,0,0
vi skal tage toget,0,0,0,1,0,0,0,0,0
rejs glad og gerne med dsb når du er 65+,1,0,0,0,0,0,0,0,0
"At der er mange muligheder, og at billetten bliver billigere, jo tidligere man køber",0,1,0,0,0,0,0,0,0
Fordelen ved de Billetter,0,1,0,0,0,0,0,0,0
Du kan få en billigere billet når du er fyldt 65,1,0,0,0,0,0,0,0,0
At man kan/skal træffe et valg.,0,1,0,0,0,0,0,0,0
at dem over 65 får rabat,1,0,0,0,0,0,0,0,0
at man kan køre billiger med DSB.(hvis man kan finne ud af det),0,1,0,0,0,0,0,0,0
at de tænker på pensionisterne,1,0,0,0,0,0,0,0,0
"at de har priser og forsinkelser og aflysninger som man ikke oplever i bil, så tag bilen og spar 75 %",1,0,0,0,0,0,0,0,0
Giver vel sig selv: gøre opmærksom på tre muligheder for 65+,1,0,0,0,0,0,0,0,0
"at det er billigere at rejse med dsb, flere tilbud",0,1,0,0,0,0,0,0,0
"Gamle, skift bilen ud med toget, når du skal over storebælt",1,0,0,0,0,0,0,0,0
At billetterne nu kommer til at koste mere for folk over 65 år,1,0,0,0,0,0,0,0,0
"At der er flere muligheder for at få en billig billet, hvis du er 65",1,0,0,0,0,0,0,0,0
om de muligheder som pensionister har,1,0,0,0,0,0,0,0,0
At der er forskellige muligheder for billetprisen,0,1,0,0,0,0,0,0,0
Brug toget,0,0,0,1,0,0,0,0,0
At det kun er personer med meget tid der har tid til at anvende deres produkter.,0,0,0,0,0,1,0,0,0
godt for pensionister,1,0,0,0,0,0,0,0,0
Kombinationsmuligheder mellem kort og betaling,0,0,0,0,0,1,0,0,0
rejs pensionist,1,0,0,0,0,0,0,0,0
vil forsøge at man skal vælge rejsekortet,0,0,0,1,0,0,0,0,0
Der er særlige rabatter til 65+ segmentet,1,0,0,0,0,0,0,0,0
At DSB også er for de ældre.,1,0,0,0,0,0,0,0,0
jeg skal gløde mig til at jeg kan bruge toget med rabat om 4år og9 mdr.,1,0,0,0,0,0,0,0,0
Særligt tilbud til pensionister,1,0,0,0,0,0,0,0,0
At hvis man er gammel kan man kæbe 3 billetter,1,0,0,0,0,0,0,0,0
Brisforskel,0,1,0,0,0,0,0,0,0
At fordele passagerne over hele dagen,0,0,0,0,0,1,0,0,0
ved ikke har først set den i dag og ikke haft mulighed for at undersøge det rigtigt - men noget med billigere rejser eller ?,0,1,0,0,0,0,0,0,0
"Få pensionister til at rejse på ""dårlige tidspunkter""",0,0,0,0,0,1,0,0,0
"der er flere muligheder for at rejse billigt, hvis du er fyldt 65",1,0,0,0,0,0,0,0,0
at der findes tre forskellige billetter for personer over 65 år,1,0,0,0,0,0,0,0,0
"At der er forskellige typer billetter, hvis man er over 65 år",1,0,0,0,0,0,0,0,0
Flere der benytter DSB,0,0,0,1,0,0,0,0,0
"Det er lidt billigere for dig som pensionist at tage toget, hvis du kan leve med håbløse tidspunkter eller billetter der ikke kan byttes",1,0,0,0,0,0,0,0,0
De synes selv de er gode,0,0,0,0,0,1,0,0,0
Få flere over 65 år til at tage toget,0,0,0,1,0,0,0,0,0
Gode pensio-billetter,1,0,0,0,0,0,0,0,0
Der er rod i priserne for den samme tur.,1,0,0,0,0,0,0,0,0
At der er flere typer rabatter for den samme gruppe mennesker.,1,0,0,0,0,0,0,0,0
"at når man er over 65 år, så kan man vælge 3 billet typer og få rabat",1,0,0,0,0,0,0,0,0
muligheder for billeter,0,1,0,0,0,0,0,0,0
Der er forskellige priser og biletter for ældre. Valgmulighed.,1,0,0,0,0,0,0,0,0
Der er 3 valgmuligheder,0,1,0,0,0,0,0,0,0
der skrives om priser i annoncerne men jeg ser ingen priser. er det fordi at priserne hele tiden laves om til de nyt edb systemer.,0,0,0,0,0,1,0,0,0
billigt og bekvemt,0,0,1,0,0,0,0,0,0
Henvendelse til seniorer,1,0,0,0,0,0,0,0,0
aldersdiskrimination = billigere billet når man er pensionist,1,0,0,0,0,0,0,0,0
De forsøger at få flere kunder over 65,0,0,0,1,0,0,0,0,0
